id,dimension,new_suggestion,certainty,explanation
lni368/infos2025_wi_1,software_type,questionnaire_instrument,0.7,"Das CIML ist ein Fragebogeninstrument, das aus zwei Teilen (Gesichtserkennung und Textgenerierung) mit je sieben Fragen besteht und als webbasiertes Tool (siehe OSF-Link) bereitgestellt wird. Es handelt sich um eine Full-Stack-Anwendung, da es kontextuelle Einleitungen, Fragen mit Multiple-Choice-Formaten und Auswertungsschemata umfasst. Allerdings ist 'full_stack_application' nicht perfekt passend, da es sich primär um ein Erhebungsinstrument handelt. Eine präzisere Subkategorie wäre 'questionnaire_instrument'."
lni120/45,research_position,research_infrastructure_support,0.9,"Die Software dient primär der Unterstützung von Software-Entwicklungsprozessen, insbesondere der Integration von Business Process Management (BPM) und Workflow Management (WfM) für das Design elektronischer Systeme. Sie stellt eine Infrastruktur für die Koordination verteilter Designaufgaben und die Verwaltung von Tools und Ressourcen bereit (vgl. Abstract und Abschnitt 4.1, 4.4, 4.5)."
lni122/118-122,techstack,unspecified_test_automation_tech,0.0,"Der Techstack bzw. die Programmiersprachen werden im Text nicht explizit genannt. Es wird lediglich erwähnt, dass die Werkzeuglandschaft GATE die Verhaltensmodellierung und Testfallgenerierung unterstützt, aber keine konkreten Technologien angegeben."
lni109/75,software_type,simulation_framework,0.8,"Die Software umfasst numerische Optimierungsalgorithmen (z. B. kombinatorische Auktionen, TSP-Lösungen) und dient als Framework zur Simulation von Transportnetzwerken. Da 'numerical_mathematical' allein nicht ausreicht, wird 'simulation_framework' als präzisere Subkategorie vorgeschlagen."
lni122/399-406,techstack,uml_based_tooling,0.0,"Der Techstack wird im Paper nicht explizit genannt. Es wird jedoch UML (State Machines) als Modellierungssprache verwendet, und das Tool TEAGER unterstützt diese. Da keine Programmiersprache oder Technologie direkt erwähnt wird, kann keine Subkategorie zugeordnet werden. Eine neue Subkategorie 'uml_based_tooling' könnte vorgeschlagen werden, um Tools zu erfassen, die auf UML-Modellierung basieren."
lni107/105,software_type,requirements_parsing_framework,0.8,"Die beschriebene Technik ist als universeller Parser konzipiert, der als wiederverwendbare Komponente (Bibliothek/Paket) in andere Systeme integriert werden könnte (vgl. Abstract: 'universal parsing technique'). Allerdings wird kein funktionaler Code oder Prototyp beschrieben, sondern das Konzept (daher 'conceptual'). Die vorgeschlagene Subkategorie 'requirements_parsing_framework' würde die domänenspezifische Ausrichtung besser erfassen."
lni220/1005,techstack,geographic_information_systems,0.7,"Die Publikation erwähnt explizit XML-Technologien (z.B. 'Metadatenbanken', 'raumbezogene Datenverarbeitung') und Geographische Informationssysteme (GIS), die jedoch nicht als Techstack-Kategorie vorgegeben sind. Programmiersprachen wie Python, Java oder C++ werden nicht genannt, daher keine Zuordnung möglich."
lni120/61,research_position,research_infrastructure_support,0.9,"Die Software dient primär der Unterstützung von kollaborativen Designprozessen in virtuellen Organisationen durch die Bereitstellung einer ICT-Infrastruktur, die Interoperabilität und Kommunikation zwischen heterogenen Systemen ermöglicht. Dies entspricht der Rolle einer Entwicklungsinfrastruktur für Forschungs- und Entwicklungsprojekte."
lni122/341-342,software_type,theorem_prover,0.9,"Theorembeweiser sind numerisch/mathematisch fokussierte Softwaretools, die zur formalen Verifikation eingesetzt werden. Die Subkategorie 'numerical_mathematical' passt am ehesten, aber 'theorem_prover' wäre eine präzisere Ergänzung."
lni122/341-342,techstack,formal_specification_languages,0.0,"Der Text erwähnt keine konkreten Programmiersprachen oder Technologien, aber Theorembeweiser basieren typischerweise auf formalen Spezifikationssprachen. Da dies nicht explizit genannt wird, ist die Sicherheit gering, aber 'formal_specification_languages' wäre eine passende neue Subkategorie."
lni109/570,software_type,mixed_reality_application,0.85,"Die Software ist eine Mixed-Reality-Anwendung, die explizit als 'Mixed Reality Auto Racing' bezeichnet wird. Da 'vr_application' nicht vollständig passt, wird 'mixed_reality_application' als neue Subkategorie vorgeschlagen. Zudem handelt es sich um eine Full-Stack-Anwendung, da sie Hardware (Joysticks, Webcam, Projektor) und Software (Video-Tracking, Projektion) integriert."
lni109/570,techstack,directshow_video_capture,0.5,"Der Text erwähnt die Nutzung eines 'VideoCapture Wrapper for DirectShow' (Abschnitt 7), was auf C/C++ als Programmiersprache hindeutet, da DirectShow eine Windows-Technologie ist. Allerdings ist dies nicht explizit belegt, daher die niedrige Sicherheit. Eine neue Subkategorie 'directshow_video_capture' könnte die spezifische Technologie besser abbilden."
lni110/100,software_type,simulation_framework,0.85,"Die Software umfasst eine Bibliothek ('object oriented data fusion kernel'), Middleware ('middleware specific to the application') und ein Framework für Simulation und Modellierung ('simulation of data fusion systems'). Da 'simulation_framework' nicht explizit in den Subkategorien enthalten ist, wird sie als neue Subkategorie vorgeschlagen."
316/DELFI_2021_91-96,techstack,social_vr_platform_specific_language,0.5,"Der Techstack wird im Paper nicht explizit genannt. Allerdings wird die Nutzung von Social VR-Plattformen erwähnt (z.B. 'social VR platform ViLeArn'), und es ist wahrscheinlich, dass plattformspezifische Sprachen oder Tools verwendet werden. Da keine konkrete Programmiersprache genannt wird, bleibt dies unsicher. Eine neue Subkategorie 'social_vr_platform_specific_language' könnte vorgeschlagen werden, falls die Plattform-spezifische Skriptsprache (z.B. LSL für Second Life) gemeint ist."
lni108/3,software_type,biometric_template_protection_toolkit,0.8,"Die Software umfasst numerische und mathematische Komponenten (z.B. Histogramm-basierte Merkmalsextraktion, Fuzzy-Extraktoren, BCH-Codierung) und kann als Bibliothek/Paket für biometrische Template-Schutzverfahren betrachtet werden. Da die genaue Art der Software nicht explizit als 'library_package' bezeichnet wird, aber die Funktionalität darauf hindeutet, wird diese Kategorie gewählt. Eine präzisere Bezeichnung wäre 'biometric_template_protection_toolkit'."
lni337/03_02_07_Steinert,software_type,forensic_analysis_toolkit,0.85,"Die beschriebenen Verfahren (PhotoDNA, C4All, FaceMatch) sind typische Beispiele für Analyse-Pipelines oder Toolkits zur forensischen Datenauswertung. Da sie als wiederverwendbare Algorithmen beschrieben werden, passt auch 'library_package'. Eine spezifischere Kategorie wie 'forensic_analysis_toolkit' könnte die Domäne besser abbilden."
lni337/03_02_07_Steinert,techstack,machine_learning_frameworks,0.5,"Die Publikation nennt keine expliziten Programmiersprachen, aber die beschriebenen Algorithmen (maschinelles Lernen, Deep Learning) deuten auf den Einsatz von Python-basierten Frameworks hin. Da dies nicht explizit belegt ist, wird 'conceptual' als Fallback gewählt. Eine neue Kategorie 'machine_learning_frameworks' könnte die Technologien präziser erfassen."
lni124/37,software_type,simulation_framework,0.9,"HHG ist primär ein numerisch/mathematisch fokussierter Solver für finite Element-Probleme, der als Framework (mit wiederverwendbaren Komponenten wie Datenstrukturen und Algorithmen) konzipiert ist. Die Kategorie 'numerical_mathematical' passt, aber 'simulation_framework' wäre präziser, da HHG explizit als Framework für Simulationen beschrieben wird. Zudem deutet die Bereitstellung von Kernalgorithmen auf eine Bibliothek hin."
lni48/GI.Band.48-15,techstack,formal_specification_languages,0.0,"Der Text erwähnt keine konkreten Programmiersprachen, sondern beschreibt die Verwendung einer formalen Sprache (ForTheL) und eines sequentbasierten Kalküls. Daher wird 'formal_specification_languages' als neue Subkategorie vorgeschlagen, da keine der vorgegebenen Kategorien passt."
lni56/GI-Proceedings.56-1,evaluation,conceptual_demonstration,0.8,"Das Paper beschreibt die Software ausführlich und zeigt ihre Funktionalitäten auf, führt jedoch keine explizite Evaluation (z.B. Usability-Studie, Benchmarking, empirische Studie) durch. Stattdessen wird die Software konzeptionell und funktional vorgestellt, was als 'conceptual_demonstration' bezeichnet werden könnte. Da diese Kategorie nicht existiert, wird sie vorgeschlagen."
lni55/GI-Proceedings.55-17,research_position,research_infrastructure_support,0.9,"Die Publikation beschreibt die Entwicklung einer Grid-Workflow-Infrastruktur, die primär der Unterstützung von Software-Entwicklungsprozessen in der e-Science dient. Sie ermöglicht die Orchestrierung von Grid-Services und stellt eine Infrastruktur für die Zusammenarbeit und Wiederverwendung von wissenschaftlichen Prozessen bereit (vgl. Abstract und Abschnitt 1: 'development of a Grid Workflow Infrastructure is necessary')."
lni165/286,software_type,simulation_framework,0.9,"Die Software ist ein Framework zur Simulation und Generierung von hexagonalen Gittern in P2P-Netzwerken. Da 'numerical_mathematical' nicht vollständig passt, wird 'simulation_framework' als präzisere Kategorie vorgeschlagen, da die Software numerische und verteilte Aspekte kombiniert."
lni42/GI-Proceedings.42-10,techstack,mobile_j2me,0.5,"Der Techstack wird nicht explizit genannt. Allerdings wird erwähnt, dass V-Card personalisierte J2ME-Anwendungen via MMS übertragen kann (Abschnitt 2), was auf die Nutzung von Java (J2ME) hindeutet. Da dies nicht eindeutig belegt ist, wird 'mobile_j2me' als neue Subkategorie vorgeschlagen."
lni110/227,software_type,simulation_framework,0.9,"Die Publikation beschreibt die Entwicklung eines integrativen Modellierungsansatzes für Simulationen (zellulare Automaten), der sowohl Materialfluss- als auch Netzwerksimulationen vereint. Dies geht über reine numerisch/mathematische Software hinaus und stellt ein Framework für die Simulation verteilter Anwendungen dar."
lni71/GI-Proceedings.71-13,software_type,simulation_framework,0.9,"Die Software FlexX ist numerisch/mathematisch fokussiert (Berechnung von Scores, Optimierung von Ligandenplatzierungen) und dient als Framework für die Simulation von molekularen Docking-Prozessen. Da 'numerical_mathematical' nicht alle Aspekte abdeckt, wird 'simulation_framework' als ergänzende Subkategorie vorgeschlagen."
316/DELFI_2021_85-90,techstack,vr_development_platforms,0.5,"Der Techstack wird nicht explizit genannt. Die Anwendungen basieren auf VR-Technologien (z.B. Lapentor, MondlyVR, AltspaceVR), aber konkrete Programmiersprachen oder Frameworks sind nicht angegeben. Die Nutzung von VR-Plattformen wie AltspaceVR oder Lapentor deutet auf webbasierte oder VR-spezifische Entwicklungsumgebungen hin, die jedoch nicht näher spezifiziert sind."
lni329/30-BIOSIG_2022_paper_20,techstack,unspecified_vision_processing,0.5,"Der Techstack wird nicht explizit genannt. Die Verarbeitung der Daten (Histogramme, Silhouettenextraktion) deutet auf typische Bildverarbeitungsbibliotheken hin, aber konkrete Programmiersprachen oder Frameworks werden nicht erwähnt. Die Kamerasoftware (DV, FLIR Duo R) ist proprietär und nicht näher spezifiziert."
lni104/103,techstack,middleware_standards,0.7,"Explizit genannt werden XML-Technologien (XML, WML, PML) und Web-Technologien (xHTML, WML). Middleware-Standards wie Webservices oder CORBA werden erwähnt, aber keine konkreten Programmiersprachen. Die Nutzung von WML deutet auf Web-Technologien hin, auch wenn JavaScript nicht explizit genannt wird. Eine neue Subkategorie für Middleware-Standards könnte sinnvoll sein, da diese im Paper eine zentrale Rolle spielen."
lni12/14,software_type,uml_animation_tool,0.85,"Die Software ist eine Erweiterung des UML-Modellierungswerkzeugs TOGETHER (Plugin/Erweiterung) und nutzt VRML für 3D-Animationen (VR-Anwendung). Da keine der Subkategorien perfekt passt, wird 'uml_animation_tool' als neue Subkategorie vorgeschlagen, da die Software spezifisch für die Animation von UML-Diagrammen entwickelt wurde."
lni12/14,techstack,vrml,0.95,"Explizit genannt werden Java (für das Parsing-Programm), XMI (XML-Metadata-Interchange) und VRML (Virtual Reality Modeling Language) für die 3D-Darstellung. VRML ist nicht in den vorgegebenen Kategorien enthalten, daher wird es als neue Subkategorie vorgeschlagen."
lni105/251,software_type,verification_tool,0.9,"UPPAAL ist ein Tool für formale Verifikation, das numerische und mathematische Methoden nutzt. Da 'numerical_mathematical' nicht vollständig passt, wird 'verification_tool' als präzisere Subkategorie vorgeschlagen."
lni105/251,techstack,uppaal_specific,0.0,"UPPAAL wird explizit als verwendetes Tool genannt, aber es ist keine der vorgegebenen Kategorien. Daher wird 'uppaal_specific' als neue Subkategorie vorgeschlagen."
